Open,High,Low,Close
75.25,75.43000030517578,75.19999694824219,75.4000015258789
75.4000015258789,75.41999816894531,75.2300033569336,75.3499984741211
75.3499984741211,75.58000183105469,75.19000244140625,75.48999786376953
75.51000213623047,75.58000183105469,75.48999786376953,75.51000213623047
75.51000213623047,75.55000305175781,75.36000061035156,75.37000274658203
75.37000274658203,75.44999694824219,75.2699966430664,75.29000091552734
75.29000091552734,75.44999694824219,75.20999908447266,75.30000305175781
75.29000091552734,75.41000366210938,75.2699966430664,75.38999938964844
75.37000274658203,75.41000366210938,75.33000183105469,75.38999938964844
75.38999938964844,75.4000015258789,75.19000244140625,75.2300033569336
75.23999786376953,75.23999786376953,75.08999633789062,75.18000030517578
75.19000244140625,75.23999786376953,75.1500015258789,75.20999908447266
75.20999908447266,75.22000122070312,75.12000274658203,75.1500015258789
75.1500015258789,75.3499984741211,75.13999938964844,75.2300033569336
75.2300033569336,75.3499984741211,75.18000030517578,75.31999969482422
75.31999969482422,75.55999755859375,75.30999755859375,75.48999786376953
75.48999786376953,75.62000274658203,75.43000030517578,75.4800033569336
75.51000213623047,75.54000091552734,75.19999694824219,75.20999908447266
75.19999694824219,75.22000122070312,74.97000122070312,75.11000061035156
75.11000061035156,75.29000091552734,75.0999984741211,75.16000366210938
75.1500015258789,75.2300033569336,74.91999816894531,74.94999694824219
74.9000015258789,75.0199966430664,74.0999984741211,74.2699966430664
74.26000213623047,74.44999694824219,74.08999633789062,74.44000244140625
74.41999816894531,74.58000183105469,74.38999938964844,74.54000091552734
74.51000213623047,74.66000366210938,74.36000061035156,74.55000305175781
74.5199966430664,75.2699966430664,74.5199966430664,75.0199966430664
75.05000305175781,75.5,74.9800033569336,75.4000015258789
75.41999816894531,75.5,75.37000274658203,75.43000030517578
75.44000244140625,75.55000305175781,75.41999816894531,75.4800033569336
75.47000122070312,75.54000091552734,75.31999969482422,75.33999633789062
75.33999633789062,75.91000366210938,75.30999755859375,75.7699966430664
75.8499984741211,75.8499984741211,75.66000366210938,75.70999908447266
75.7300033569336,75.7300033569336,75.11000061035156,75.16000366210938
75.16000366210938,75.33999633789062,75.1500015258789,75.2699966430664
75.2699966430664,75.70999908447266,75.2300033569336,75.69000244140625
75.68000030517578,75.8499984741211,75.5999984741211,75.62000274658203
75.62000274658203,75.62999725341797,75.2699966430664,75.36000061035156
75.36000061035156,75.69999694824219,75.19999694824219,75.55000305175781
75.55000305175781,75.94999694824219,75.43000030517578,75.9000015258789
75.9000015258789,76.1500015258789,75.73999786376953,76.04000091552734
76.05000305175781,76.06999969482422,75.86000061035156,75.94999694824219
75.97000122070312,76.05999755859375,75.63999938964844,75.86000061035156
75.8499984741211,76.0999984741211,75.80000305175781,75.83999633789062
75.83999633789062,75.9000015258789,75.68000030517578,75.73999786376953
75.73999786376953,76.04000091552734,75.58000183105469,75.93000030517578
75.93000030517578,76.01000213623047,75.81999969482422,75.9000015258789
75.91000366210938,75.9800033569336,75.66000366210938,75.68000030517578
75.68000030517578,76.05000305175781,75.6500015258789,75.94999694824219
75.95999908447266,76.02999877929688,75.80999755859375,75.9800033569336
75.9800033569336,75.98999786376953,75.5199966430664,75.54000091552734
75.54000091552734,75.58999633789062,75.1500015258789,75.20999908447266
75.18000030517578,75.45999908447266,75.18000030517578,75.43000030517578
75.43000030517578,75.7699966430664,75.33999633789062,75.76000213623047
75.76000213623047,75.88999938964844,75.51000213623047,75.66000366210938
75.6500015258789,75.97000122070312,75.58999633789062,75.93000030517578
75.94000244140625,76.13999938964844,75.88999938964844,76.0199966430664
76.02999877929688,76.11000061035156,75.79000091552734,76.08999633789062
76.06999969482422,76.08000183105469,75.80999755859375,75.87999725341797
75.87000274658203,75.91000366210938,75.7300033569336,75.7699966430664
75.73999786376953,76.37000274658203,75.73999786376953,76.25
76.30000305175781,76.44999694824219,76.16000366210938,76.18000030517578
76.12999725341797,76.22000122070312,75.9800033569336,76.13999938964844
76.12000274658203,77.27999877929688,76.05999755859375,76.7300033569336
76.75,77.19999694824219,76.73999786376953,77.13999938964844
77.16000366210938,77.2699966430664,76.79000091552734,77.02999877929688
77.02999877929688,77.02999877929688,76.83999633789062,76.8499984741211
76.83999633789062,77.25,76.83000183105469,77.22000122070312
77.16999816894531,77.33999633789062,77.04000091552734,77.12999725341797
77.13999938964844,77.16999816894531,76.69999694824219,76.81999969482422
76.83000183105469,77.05000305175781,76.83000183105469,76.94000244140625
76.93000030517578,77.13999938964844,76.83000183105469,76.88999938964844
76.88999938964844,77.18000030517578,76.88999938964844,77.0
77.0199966430664,77.05000305175781,76.7699966430664,76.87000274658203
76.87000274658203,77.0,76.66000366210938,76.75
76.73999786376953,76.86000061035156,76.6500015258789,76.75
76.76000213623047,77.04000091552734,76.66999816894531,76.93000030517578
76.93000030517578,77.08000183105469,76.73999786376953,76.80999755859375
76.80999755859375,76.98999786376953,76.70999908447266,76.75
76.77999877929688,77.08000183105469,76.58000183105469,77.01000213623047
77.02999877929688,77.02999877929688,76.87999725341797,76.88999938964844
76.87999725341797,77.55000305175781,76.83999633789062,77.33000183105469
77.31999969482422,77.41999816894531,77.16000366210938,77.25
77.26000213623047,77.31999969482422,77.16999816894531,77.30999755859375
77.30999755859375,77.55000305175781,77.30000305175781,77.4800033569336
77.4800033569336,78.66999816894531,77.36000061035156,78.3499984741211
78.33999633789062,78.62999725341797,78.11000061035156,78.33999633789062
78.37000274658203,80.94999694824219,78.30000305175781,80.80000305175781
80.91999816894531,82.9000015258789,80.62999725341797,81.79000091552734
81.9000015258789,82.29000091552734,81.54000091552734,81.58000183105469
81.55000305175781,81.68000030517578,81.0,81.61000061035156
81.6500015258789,82.29000091552734,81.23999786376953,82.27999877929688
82.23999786376953,82.4800033569336,82.0199966430664,82.33000183105469
82.37000274658203,84.19999694824219,82.25,83.7300033569336
83.72000122070312,87.1500015258789,83.70999908447266,86.58999633789062
86.73999786376953,86.7699966430664,84.94999694824219,85.44000244140625
85.45999908447266,85.69000244140625,85.0199966430664,85.33999633789062
85.3499984741211,85.7300033569336,84.86000061035156,84.94999694824219
84.9000015258789,85.36000061035156,84.62999725341797,85.29000091552734
85.30999755859375,85.4000015258789,84.62999725341797,84.73999786376953
